4_7_23-09-2013_1,4,1,16613.406000000003,,,
4_7_10-09-2013_1,4,1,22006.747000000014,,,
4_0_19-09-2013_1,4,1,606.092,,,
4_3_15-09-2013_1,4,1,107.00399999999999,,,
4_3_28-09-2013_1,4,1,64.47400000000002,,,
4_5_16-09-2013_1,4,1,2526.772,,,
4_6_19-09-2013_1,4,1,126.49200000000002,,,
4_6_09-09-2013_1,4,1,85.15899999999998,,,
4_6_08-09-2013_1,4,1,2.88,,,
4_3_22-09-2013_1,4,1,602.736,,,
4_5_17-09-2013_1,4,1,4974.225999999999,,,
4_0_26-09-2013_1,4,1,3333.4239999999986,,,
4_2_20-09-2013_1,4,1,19.508,,,
4_0_23-09-2013_1,4,1,429.715,,,
4_5_14-09-2013_1,4,1,5211.995000000004,,,
4_3_13-09-2013_1,4,1,187.791,,,
4_3_10-09-2013_1,4,1,3739.6340000000014,,,
4_5_19-09-2013_1,4,1,2624.562000000001,,,
4_0_24-09-2013_1,4,1,3728.237,,,
4_5_28-09-2013_1,4,1,114.499,,,
4_6_16-09-2013_1,4,1,79.62000000000002,,,
4_0_17-09-2013_1,4,1,3584.175999999998,,,
4_2_28-09-2013_1,4,1,0.0,,,
4_3_25-09-2013_1,4,1,300.11,,,
4_5_27-09-2013_1,4,1,171.40300000000005,,,
4_0_12-09-2013_1,4,1,391.35000000000014,,,
4_4_13-09-2013_1,4,1,412.709,,,
4_0_14-09-2013_1,4,1,4010.690999999998,,,
4_0_10-09-2013_1,4,1,593.4429999999999,,,
4_5_20-09-2013_1,4,1,79.878,,,
4_4_23-09-2013_1,4,1,9237.438000000002,,,
4_7_24-09-2013_1,4,1,19481.02099999999,,,
4_7_18-09-2013_1,4,1,414.209,,,
4_0_13-09-2013_1,4,1,0.8690000000000001,,,
4_4_17-09-2013_1,4,1,6348.975999999998,,,
4_6_28-09-2013_1,4,1,81.69499999999998,,,
4_7_20-09-2013_1,4,1,169.405,,,
4_6_27-09-2013_1,4,1,3.005,,,
4_0_30-09-2013_1,4,1,384.04700000000014,,,
4_7_22-09-2013_1,4,1,1438.2230000000006,,,
4_5_30-09-2013_1,4,1,110.626,,,
4_4_16-09-2013_1,4,1,4656.730000000001,,,
4_1_18-09-2013_1,4,1,117.33200000000001,,,
4_4_11-09-2013_1,4,1,657.095,,,
4_7_17-09-2013_1,4,1,6354.312999999999,,,
4_3_27-09-2013_1,4,1,189.158,,,
4_6_20-09-2013_1,4,1,5.917000000000001,,,
4_0_16-09-2013_1,4,1,416.3729999999998,,,
4_6_14-09-2013_1,4,1,87.58399999999997,,,
4_2_13-09-2013_1,4,1,0.0,,,
4_3_19-09-2013_1,4,1,3631.008999999998,,,
4_4_27-09-2013_1,4,1,227.976,,,
4_2_29-09-2013_1,4,1,0.0,,,
4_0_28-09-2013_1,4,1,390.854,,,
4_8_08-09-2013_1,4,1,46.588999999999984,,,
4_6_23-09-2013_1,4,1,83.50299999999999,,,
4_3_24-09-2013_1,4,1,3589.4219999999987,,,
4_6_22-09-2013_1,4,1,23.889,,,
4_0_15-09-2013_1,4,1,113.631,,,
4_5_12-09-2013_1,4,1,2541.370999999999,,,
4_6_15-09-2013_1,4,1,0.0,,,
4_3_29-09-2013_1,4,1,2.247,,,
4_3_23-09-2013_1,4,1,3486.835,,,
4_3_18-09-2013_1,4,1,88.43,,,
4_2_17-09-2013_1,4,1,618.4909999999999,,,
4_6_13-09-2013_1,4,1,85.21900000000002,,,
4_7_28-09-2013_1,4,1,0.0,,,
4_5_26-09-2013_1,4,1,4855.909999999999,,,
4_5_11-09-2013_1,4,1,345.796,,,
4_1_23-09-2013_1,4,1,3468.2139999999986,,,
4_4_22-09-2013_1,4,1,1250.8860000000002,,,
4_4_28-09-2013_1,4,1,0.0,,,
4_3_11-09-2013_1,4,1,481.48400000000004,,,
4_0_11-09-2013_1,4,1,69.39800000000001,,,
4_5_09-09-2013_1,4,1,2666.671999999999,,,
4_4_08-09-2013_1,4,1,124.01,,,
4_4_12-09-2013_1,4,1,4644.017000000002,,,
4_7_13-09-2013_1,4,1,728.48,,,
0_0_04-09-2013_6,0,6,2429.832999999999,,,
0_0_02-09-2013_6,0,6,2533.619000000001,,,
0_0_06-09-2013_6,0,6,1435.67,,,
0_0_03-09-2013_6,0,6,1711.5480000000002,,,
0_0_07-09-2013_6,0,6,1386.737,,,
0_0_05-09-2013_6,0,6,2159.5370000000003,,,
0_0_01-09-2013_6,0,6,1603.9590000000005,,,
3_1_26-09-2013_10,3,10,864.0630000000006,,,
3_1_19-09-2013_10,3,10,4631.806999999999,,,
3_1_08-09-2013_10,3,10,1980.891,,,
3_1_20-09-2013_10,3,10,848.0880000000001,,,
3_1_29-09-2013_10,3,10,7169.498999999999,,,
3_3_22-09-2013_10,3,10,14170.753999999999,,,
3_2_25-09-2013_10,3,10,893.2340000000003,,,
3_0_20-09-2013_10,3,10,16724.487000000012,,,
3_1_30-09-2013_10,3,10,288.801,,,
3_0_12-09-2013_10,3,10,3179.3060000000014,,,
3_1_27-09-2013_10,3,10,843.9619999999996,,,
3_0_25-09-2013_10,3,10,1908.0230000000006,,,
3_1_11-09-2013_10,3,10,2062.1740000000004,,,
3_0_16-09-2013_10,3,10,25225.72999999999,,,
3_1_22-09-2013_10,3,10,14685.640999999996,,,
3_3_28-09-2013_10,3,10,100.109,,,
3_1_24-09-2013_10,3,10,3859.052,,,
3_0_15-09-2013_10,3,10,20826.711,,,
3_0_09-09-2013_10,3,10,4988.721,,,
3_0_28-09-2013_10,3,10,306.27100000000013,,,
3_2_20-09-2013_10,3,10,875.388,,,
3_2_13-09-2013_10,3,10,928.3920000000003,,,
3_0_26-09-2013_10,3,10,2085.6679999999997,,,
3_1_17-09-2013_10,3,10,2542.7470000000003,,,
3_0_27-09-2013_10,3,10,15898.918,,,
3_3_23-09-2013_10,3,10,18400.69899999999,,,
3_2_09-09-2013_10,3,10,902.7719999999999,,,
3_1_18-09-2013_10,3,10,3479.9399999999987,,,
3_0_08-09-2013_10,3,10,3721.153,,,
3_3_17-09-2013_10,3,10,8878.435000000003,,,
3_2_10-09-2013_10,3,10,845.0970000000002,,,
3_1_12-09-2013_10,3,10,1731.0509999999995,,,
3_2_11-09-2013_10,3,10,862.0710000000003,,,
3_1_25-09-2013_10,3,10,843.073,,,
3_0_14-09-2013_10,3,10,20397.700000000008,,,
3_0_10-09-2013_10,3,10,17001.662000000004,,,
3_1_15-09-2013_10,3,10,1499.2299999999998,,,
3_0_17-09-2013_10,3,10,16462.613999999998,,,
3_1_16-09-2013_10,3,10,6043.752,,,
3_2_17-09-2013_10,3,10,848.9659999999999,,,
3_1_09-09-2013_10,3,10,490.74799999999993,,,
3_1_23-09-2013_10,3,10,5580.335000000003,,,
3_0_23-09-2013_10,3,10,23392.75100000001,,,
3_0_22-09-2013_10,3,10,23276.10799999999,,,
3_3_11-09-2013_10,3,10,7317.379999999999,,,
3_0_30-09-2013_10,3,10,13769.507,,,
3_3_19-09-2013_10,3,10,19204.375000000007,,,
3_0_13-09-2013_10,3,10,23018.999,,,
3_1_14-09-2013_10,3,10,696.5129999999997,,,
3_0_18-09-2013_10,3,10,23159.919999999995,,,
3_1_13-09-2013_10,3,10,2108.507,,,
3_2_08-09-2013_10,3,10,913.268,,,
3_2_12-09-2013_10,3,10,933.4000000000003,,,
3_0_19-09-2013_10,3,10,24124.47200000001,,,
3_1_10-09-2013_10,3,10,542.169,,,
3_2_15-09-2013_10,3,10,904.712,,,
3_0_11-09-2013_10,3,10,18277.985000000004,,,
3_1_28-09-2013_10,3,10,0.0,,,
3_0_24-09-2013_10,3,10,8503.366,,,
3_0_29-09-2013_10,3,10,11198.886,,,
1_0_01-09-2013_4,1,4,87.824,,,
0_0_05-09-2013_4,0,4,1463.700000000001,,,
0_0_03-09-2013_4,0,4,1656.7380000000005,,,
0_0_02-09-2013_4,0,4,1662.703999999999,,,
0_0_04-09-2013_4,0,4,1689.8129999999999,,,
0_0_07-09-2013_4,0,4,1379.4379999999994,,,
0_0_06-09-2013_4,0,4,1420.3659999999993,,,
0_0_01-09-2013_4,0,4,1663.9269999999995,,,
3_1_15-09-2013_8,3,8,1599.0869999999993,,,
3_3_25-09-2013_8,3,8,13916.419,,,
3_2_11-09-2013_8,3,8,924.026,,,
3_1_11-09-2013_8,3,8,2759.7880000000005,,,
3_0_20-09-2013_8,3,8,16284.308,,,
3_0_18-09-2013_8,3,8,17367.764000000006,,,
3_1_14-09-2013_8,3,8,1459.4829999999995,,,
3_0_26-09-2013_8,3,8,9597.235000000004,,,
3_1_24-09-2013_8,3,8,1681.069,,,
3_2_08-09-2013_8,3,8,1003.9230000000003,,,
3_0_27-09-2013_8,3,8,15491.665000000005,,,
3_0_23-09-2013_8,3,8,17362.549000000006,,,
3_3_19-09-2013_8,3,8,7507.351000000005,,,
3_1_30-09-2013_8,3,8,1183.5970000000002,,,
3_1_09-09-2013_8,3,8,936.784,,,
3_1_22-09-2013_8,3,8,14628.396999999995,,,
3_1_18-09-2013_8,3,8,1323.1319999999996,,,
3_0_08-09-2013_8,3,8,3727.3379999999997,,,
3_2_17-09-2013_8,3,8,776.0500000000003,,,
3_0_30-09-2013_8,3,8,16115.685999999998,,,
3_1_26-09-2013_8,3,8,5174.118000000001,,,
3_0_11-09-2013_8,3,8,17318.406999999996,,,
3_1_08-09-2013_8,3,8,1893.7669999999991,,,
3_2_09-09-2013_8,3,8,959.0270000000003,,,
3_1_12-09-2013_8,3,8,1731.8429999999996,,,
3_0_25-09-2013_8,3,8,9540.38400000001,,,
3_3_17-09-2013_8,3,8,20581.133,,,
3_1_28-09-2013_8,3,8,0.0,,,
3_3_29-09-2013_8,3,8,12690.906,,,
3_1_17-09-2013_8,3,8,6041.603,,,
3_1_19-09-2013_8,3,8,854.8510000000001,,,
3_3_20-09-2013_8,3,8,7273.949000000003,,,
3_3_22-09-2013_8,3,8,19033.108000000026,,,
3_1_25-09-2013_8,3,8,4324.104,,,
3_0_24-09-2013_8,3,8,15952.422999999995,,,
3_2_25-09-2013_8,3,8,903.9120000000003,,,
3_3_11-09-2013_8,3,8,9350.670000000002,,,
3_0_10-09-2013_8,3,8,16284.256999999996,,,
3_1_13-09-2013_8,3,8,2930.0690000000004,,,
3_0_14-09-2013_8,3,8,15811.449000000002,,,
3_0_15-09-2013_8,3,8,1813.8980000000006,,,
3_0_13-09-2013_8,3,8,19670.288,,,
3_1_10-09-2013_8,3,8,1245.7990000000004,,,
3_1_23-09-2013_8,3,8,2810.4859999999994,,,
3_1_20-09-2013_8,3,8,856.5250000000003,,,
3_3_23-09-2013_8,3,8,9319.625999999998,,,
3_1_16-09-2013_8,3,8,5744.319999999999,,,
3_2_15-09-2013_8,3,8,868.2339999999999,,,
3_2_20-09-2013_8,3,8,863.3289999999997,,,
3_1_29-09-2013_8,3,8,13426.964999999995,,,
3_0_28-09-2013_8,3,8,300.39700000000005,,,
3_0_29-09-2013_8,3,8,21610.85399999998,,,
3_0_16-09-2013_8,3,8,30466.654,,,
3_2_18-09-2013_8,3,8,848.4630000000003,,,
3_0_22-09-2013_8,3,8,35726.116000000016,,,
3_0_17-09-2013_8,3,8,25476.71900000001,,,
3_1_27-09-2013_8,3,8,1768.3559999999998,,,
3_0_12-09-2013_8,3,8,3159.2,,,
3_0_09-09-2013_8,3,8,13644.15,,,
3_2_10-09-2013_8,3,8,902.757,,,
3_0_19-09-2013_8,3,8,16983.54100000001,,,
3_2_13-09-2013_8,3,8,917.8220000000003,,,
3_2_12-09-2013_8,3,8,913.53,,,
1_2_29-09-2013_4,1,4,3238.348999999999,,,
1_2_28-09-2013_4,1,4,216.5660000000001,,,
2_4_13-09-2013_21,2,21,3932.311000000001,,,
2_4_07-09-2013_21,2,21,2097.922,,,
2_1_17-09-2013_21,2,21,3005.103,,,
2_5_22-09-2013_21,2,21,8480.179,,,
2_5_26-09-2013_21,2,21,8132.4119999999975,,,
2_3_19-09-2013_21,2,21,1291.8270000000002,,,
2_2_28-09-2013_21,2,21,0.0,,,
2_1_28-09-2013_21,2,21,0.0,,,
2_1_16-09-2013_21,2,21,2685.6239999999993,,,
2_1_13-09-2013_21,2,21,2863.0160000000005,,,
2_5_28-09-2013_21,2,21,385.4350000000002,,,
2_0_25-09-2013_21,2,21,7878.666000000003,,,
2_3_24-09-2013_21,2,21,674.6800000000002,,,
2_1_25-09-2013_21,2,21,2653.3079999999995,,,
2_0_19-09-2013_21,2,21,3067.4619999999986,,,
2_0_27-09-2013_21,2,21,8562.864000000001,,,
2_3_29-09-2013_21,2,21,4775.0779999999995,,,
2_0_21-09-2013_21,2,21,5367.538000000002,,,
2_2_26-09-2013_21,2,21,13074.276000000005,,,
2_5_10-09-2013_21,2,21,7035.0679999999975,,,
2_0_23-09-2013_21,2,21,3512.063,,,
2_2_14-09-2013_21,2,21,3012.035000000001,,,
2_0_09-09-2013_21,2,21,712.0959999999997,,,
2_4_27-09-2013_21,2,21,1850.438,,,
2_3_13-09-2013_21,2,21,6468.904,,,
2_0_18-09-2013_21,2,21,10287.041999999994,,,
2_1_27-09-2013_21,2,21,1965.234,,,
2_5_25-09-2013_21,2,21,8104.193999999998,,,
2_0_14-09-2013_21,2,21,690.051,,,
2_1_14-09-2013_21,2,21,754.0869999999999,,,
2_4_21-09-2013_21,2,21,1613.9800000000007,,,
2_4_22-09-2013_21,2,21,2191.783000000001,,,
2_0_12-09-2013_21,2,21,11.496999999999998,,,
2_1_11-09-2013_21,2,21,2815.11,,,
2_2_21-09-2013_21,2,21,2534.455999999999,,,
2_0_17-09-2013_21,2,21,5519.031999999997,,,
2_3_21-09-2013_21,2,21,4863.069000000002,,,
2_4_25-09-2013_21,2,21,1978.1209999999994,,,
