0_12_8-9-2013_20,0,12,20,9434.498,,,
0_12_15-9-2013_20,0,12,20,3554.5799999999986,,,
0_12_19-9-2013_20,0,12,20,12360.551000000001,,,
0_12_21-9-2013_20,0,12,20,3368.578999999999,,,
0_12_16-9-2013_20,0,12,20,3356.6809999999996,,,
0_12_6-9-2013_20,0,12,20,500.863,,,
0_12_18-9-2013_20,0,12,20,4149.312999999999,,,
0_12_14-9-2013_20,0,12,20,1471.25,,,
0_12_4-9-2013_20,0,12,20,8616.285,,,
0_12_17-9-2013_20,0,12,20,4695.127,,,
0_9_9-9-2013_0,0,9,0,2717.539999999999,,,
0_9_23-9-2013_0,0,9,0,16112.132000000005,,,
0_9_27-9-2013_0,0,9,0,991.5270000000003,,,
0_9_30-9-2013_0,0,9,0,1026.5880000000002,,,
0_9_4-9-2013_0,0,9,0,949.3810000000003,,,
0_9_18-9-2013_0,0,9,0,2546.71,,,
0_9_17-9-2013_0,0,9,0,1005.348,,,
0_9_16-9-2013_0,0,9,0,2869.02,,,
0_9_14-9-2013_0,0,9,0,5020.437999999999,,,
0_9_20-9-2013_0,0,9,0,15710.224999999995,,,
0_9_19-9-2013_0,0,9,0,1105.7540000000004,,,
0_9_25-9-2013_0,0,9,0,996.1130000000003,,,
0_9_28-9-2013_0,0,9,0,232.463,,,
0_9_10-9-2013_0,0,9,0,2731.8559999999984,,,
0_9_22-9-2013_0,0,9,0,6938.400999999997,,,
0_13_6-9-2013_21,0,13,21,22858.16799999999,,,
0_13_2-9-2013_21,0,13,21,5368.894,,,
0_5_20-9-2013_10,0,5,10,45.98400000000001,,,
0_5_29-9-2013_10,0,5,10,30.938000000000002,,,
0_5_6-9-2013_10,0,5,10,126.86600000000004,,,
0_5_17-9-2013_10,0,5,10,45.391999999999996,,,
0_5_4-9-2013_10,0,5,10,0.0,,,
0_5_1-9-2013_10,0,5,10,0.0,,,
0_9_18-9-2013_23,0,9,23,15339.968,,,
0_9_29-9-2013_23,0,9,23,1023.843,,,
0_9_26-9-2013_23,0,9,23,1007.0780000000003,,,
0_9_13-9-2013_23,0,9,23,5725.647000000003,,,
0_9_17-9-2013_23,0,9,23,6369.176000000002,,,
0_9_16-9-2013_23,0,9,23,5285.268,,,
0_9_22-9-2013_23,0,9,23,15595.358999999995,,,
0_9_9-9-2013_23,0,9,23,2735.7509999999997,,,
0_9_19-9-2013_23,0,9,23,991.4070000000003,,,
0_9_24-9-2013_23,0,9,23,1031.8640000000003,,,
0_9_3-9-2013_23,0,9,23,2756.539999999998,,,
0_9_27-9-2013_23,0,9,23,233.692,,,
0_0_1-9-2013_9,0,0,9,9966.410000000003,,,
0_0_28-9-2013_9,0,0,9,138.06999999999996,,,
0_0_11-9-2013_9,0,0,9,9684.576000000005,,,
0_0_27-9-2013_9,0,0,9,10576.961,,,
0_0_12-9-2013_9,0,0,9,1281.495999999999,,,
0_0_15-9-2013_9,0,0,9,10814.193000000003,,,
0_0_19-9-2013_9,0,0,9,8193.868999999999,,,
0_0_8-9-2013_9,0,0,9,1453.3120000000006,,,
0_0_2-9-2013_9,0,0,9,1634.9379999999999,,,
0_0_9-9-2013_9,0,0,9,5595.298000000002,,,
0_0_26-9-2013_9,0,0,9,3455.471000000002,,,
0_0_29-9-2013_9,0,0,9,1351.606,,,
0_0_25-9-2013_9,0,0,9,3223.479000000001,,,
0_0_20-9-2013_9,0,0,9,10542.102000000004,,,
0_0_18-9-2013_9,0,0,9,3664.525999999998,,,
0_0_22-9-2013_9,0,0,9,8834.141000000001,,,
0_0_10-9-2013_9,0,0,9,8949.778999999999,,,
0_0_14-9-2013_9,0,0,9,10905.229000000003,,,
0_0_30-9-2013_9,0,0,9,8872.989999999998,,,
0_0_13-9-2013_9,0,0,9,10353.565,,,
0_0_16-9-2013_9,0,0,9,11311.729000000007,,,
0_0_17-9-2013_9,0,0,9,9849.710000000006,,,
0_0_24-9-2013_9,0,0,9,12549.386999999999,,,
0_0_23-9-2013_9,0,0,9,11552.160000000007,,,
0_1_10-9-2013_20,0,1,20,5409.253000000001,,,
0_1_29-9-2013_20,0,1,20,11882.230999999998,,,
0_1_22-9-2013_20,0,1,20,10775.083999999997,,,
0_1_9-9-2013_20,0,1,20,3668.198,,,
0_1_18-9-2013_20,0,1,20,13077.779000000004,,,
0_1_15-9-2013_20,0,1,20,11133.356000000002,,,
0_1_13-9-2013_20,0,1,20,13467.904000000002,,,
0_1_23-9-2013_20,0,1,20,16752.195000000003,,,
0_1_1-9-2013_20,0,1,20,34552.57100000002,,,
0_1_11-9-2013_20,0,1,20,14744.544999999998,,,
0_1_16-9-2013_20,0,1,20,14310.111000000004,,,
0_1_8-9-2013_20,0,1,20,25100.31,,,
0_1_6-9-2013_20,0,1,20,9077.941,,,
0_1_5-9-2013_20,0,1,20,1944.5880000000006,,,
0_1_12-9-2013_20,0,1,20,1809.5910000000006,,,
0_1_3-9-2013_20,0,1,20,28329.734,,,
0_1_14-9-2013_20,0,1,20,8251.548,,,
0_1_2-9-2013_20,0,1,20,32913.82799999999,,,
0_1_7-9-2013_20,0,1,20,4329.689999999999,,,
0_1_4-9-2013_20,0,1,20,27686.001,,,
0_1_17-9-2013_20,0,1,20,19659.579,,,
1_0_21-9-2013_23,1,0,23,119.93500000000002,,,
1_0_5-9-2013_23,1,0,23,84.743,,,
1_0_15-9-2013_23,1,0,23,6382.549,,,
1_0_14-9-2013_23,1,0,23,6209.955999999999,,,
1_0_2-9-2013_23,1,0,23,84.85000000000002,,,
1_0_6-9-2013_23,1,0,23,89.58599999999998,,,
1_0_10-9-2013_23,1,0,23,88.13000000000002,,,
1_0_3-9-2013_23,1,0,23,90.25,,,
1_0_13-9-2013_23,1,0,23,6447.663000000001,,,
1_0_16-9-2013_23,1,0,23,89.02399999999999,,,
1_0_7-9-2013_23,1,0,23,87.90299999999998,,,
1_0_18-9-2013_23,1,0,23,6588.9320000000025,,,
1_0_9-9-2013_23,1,0,23,128.079,,,
1_0_17-9-2013_23,1,0,23,5970.304999999998,,,
1_0_1-9-2013_23,1,0,23,90.453,,,
1_0_22-9-2013_23,1,0,23,7704.643,,,
1_0_19-9-2013_23,1,0,23,80.94200000000002,,,
1_0_11-9-2013_23,1,0,23,88.64399999999998,,,
1_0_8-9-2013_23,1,0,23,88.56799999999996,,,
1_0_4-9-2013_23,1,0,23,64.95,,,
0_11_18-9-2013_11,0,11,11,546.752,,,
0_11_8-9-2013_11,0,11,11,572.159,,,
0_11_26-9-2013_11,0,11,11,526.8659999999999,,,
0_11_3-9-2013_11,0,11,11,574.6669999999999,,,
0_11_23-9-2013_11,0,11,11,1080.274,,,
0_11_27-9-2013_11,0,11,11,554.1440000000001,,,
0_11_10-9-2013_11,0,11,11,582.9590000000002,,,
0_11_11-9-2013_11,0,11,11,590.2950000000002,,,
0_11_13-9-2013_11,0,11,11,497.798,,,
0_11_19-9-2013_11,0,11,11,560.381,,,
0_1_2-9-2013_11,0,1,11,24133.91600000001,,,
0_1_9-9-2013_11,0,1,11,1210.282,,,
0_1_11-9-2013_11,0,1,11,21973.935,,,
0_1_27-9-2013_11,0,1,11,13076.654000000004,,,
0_1_29-9-2013_11,0,1,11,12742.160999999998,,,
0_1_12-9-2013_11,0,1,11,1789.8529999999996,,,
0_1_14-9-2013_11,0,1,11,21346.10900000001,,,
0_1_13-9-2013_11,0,1,11,15788.513999999996,,,
0_1_19-9-2013_11,0,1,11,26818.579,,,
0_1_1-9-2013_11,0,1,11,34058.153999999995,,,
0_1_15-9-2013_11,0,1,11,26961.895999999993,,,
0_1_25-9-2013_11,0,1,11,8292.074999999995,,,
0_1_6-9-2013_11,0,1,11,1748.505,,,
0_1_16-9-2013_11,0,1,11,10911.613,,,
0_1_10-9-2013_11,0,1,11,17052.717999999993,,,
0_1_5-9-2013_11,0,1,11,1543.89,,,
0_1_4-9-2013_11,0,1,11,24387.657000000007,,,
0_1_7-9-2013_11,0,1,11,6257.948999999999,,,
0_1_3-9-2013_11,0,1,11,20698.801000000018,,,
0_1_18-9-2013_11,0,1,11,21656.012,,,
0_1_8-9-2013_11,0,1,11,4118.576000000002,,,
0_1_17-9-2013_11,0,1,11,29260.156999999985,,,
0_8_26-9-2013_7,0,8,7,10800.595000000008,,,
0_8_11-9-2013_7,0,8,7,12519.589000000002,,,
0_8_15-9-2013_7,0,8,7,4395.062999999998,,,
0_8_8-9-2013_7,0,8,7,1414.34,,,
0_8_28-9-2013_7,0,8,7,177.07299999999998,,,
0_8_25-9-2013_7,0,8,7,10503.169999999998,,,
0_8_10-9-2013_7,0,8,7,11210.096000000001,,,
0_8_23-9-2013_7,0,8,7,14211.865000000005,,,
0_8_22-9-2013_7,0,8,7,2612.4159999999993,,,
0_8_4-9-2013_7,0,8,7,11482.107000000002,,,
0_8_13-9-2013_7,0,8,7,11420.128000000004,,,
0_8_20-9-2013_7,0,8,7,13781.993999999999,,,
0_8_1-9-2013_7,0,8,7,12248.398000000001,,,
0_8_29-9-2013_7,0,8,7,4157.274999999999,,,
0_13_1-9-2013_9,0,13,9,11729.964999999998,,,
0_11_13-9-2013_7,0,11,7,578.018,,,
0_11_17-9-2013_7,0,11,7,554.659,,,
0_11_25-9-2013_7,0,11,7,582.6579999999998,,,
0_11_18-9-2013_7,0,11,7,575.985,,,
0_11_22-9-2013_7,0,11,7,538.611,,,
0_11_26-9-2013_7,0,11,7,578.9220000000001,,,
0_1_2-9-2013_9,0,1,9,2939.6539999999995,,,
0_1_16-9-2013_9,0,1,9,30409.844,,,
0_1_6-9-2013_9,0,1,9,1725.4120000000007,,,
0_1_25-9-2013_9,0,1,9,8073.965999999998,,,
0_1_14-9-2013_9,0,1,9,30210.778999999984,,,
0_1_27-9-2013_9,0,1,9,27957.86099999998,,,
0_1_12-9-2013_9,0,1,9,1953.3690000000006,,,
0_1_17-9-2013_9,0,1,9,30991.033999999985,,,
0_1_15-9-2013_9,0,1,9,29948.137999999984,,,
0_1_4-9-2013_9,0,1,9,30568.90400000001,,,
0_1_5-9-2013_9,0,1,9,1633.9210000000005,,,
0_1_11-9-2013_9,0,1,9,25796.292,,,
0_1_10-9-2013_9,0,1,9,22348.88800000001,,,
0_1_1-9-2013_9,0,1,9,26457.605,,,
0_1_19-9-2013_9,0,1,9,20291.941000000003,,,
0_1_8-9-2013_9,0,1,9,2312.861000000001,,,
0_1_3-9-2013_9,0,1,9,25714.61,,,
0_1_13-9-2013_9,0,1,9,27710.598,,,
0_1_18-9-2013_9,0,1,9,9766.242,,,
0_1_9-9-2013_9,0,1,9,13528.679999999995,,,
0_1_7-9-2013_9,0,1,9,6728.148000000001,,,
0_7_15-9-2013_5,0,7,5,1834.496,,,
0_7_10-9-2013_5,0,7,5,3099.552000000002,,,
0_7_20-9-2013_5,0,7,5,2979.7470000000008,,,
0_7_3-9-2013_5,0,7,5,11352.076999999992,,,
0_7_29-9-2013_5,0,7,5,2037.4079999999988,,,
0_7_30-9-2013_5,0,7,5,957.8599999999997,,,
0_7_28-9-2013_5,0,7,5,0.0,,,
0_7_17-9-2013_5,0,7,5,10787.556000000004,,,
2_0_2-9-2013_15,2,0,15,671.3740000000003,,,
2_0_1-9-2013_15,2,0,15,2660.9839999999995,,,
1_0_2-9-2013_8,1,0,8,84.93699999999998,,,
1_0_7-9-2013_8,1,0,8,84.925,,,
1_0_22-9-2013_8,1,0,8,10308.185,,,
1_0_11-9-2013_8,1,0,8,4019.771,,,
1_0_20-9-2013_8,1,0,8,4184.302,,,
1_0_19-9-2013_8,1,0,8,4434.642,,,
1_0_4-9-2013_8,1,0,8,4142.214,,,
1_0_14-9-2013_8,1,0,8,4147.096,,,
1_0_23-9-2013_8,1,0,8,4126.718,,,
1_0_6-9-2013_8,1,0,8,85.96700000000001,,,
1_0_16-9-2013_8,1,0,8,11995.505,,,
1_0_3-9-2013_8,1,0,8,5451.446000000001,,,
1_0_18-9-2013_8,1,0,8,4698.538,,,
1_0_9-9-2013_8,1,0,8,3549.1560000000004,,,
1_0_8-9-2013_8,1,0,8,87.57900000000002,,,
1_0_15-9-2013_8,1,0,8,123.53800000000004,,,
1_0_10-9-2013_8,1,0,8,4362.08,,,
1_0_5-9-2013_8,1,0,8,90.56799999999998,,,
1_0_1-9-2013_8,1,0,8,4001.592999999999,,,
1_0_13-9-2013_8,1,0,8,4686.304000000001,,,
1_0_17-9-2013_8,1,0,8,11332.596000000005,,,
0_10_3-9-2013_10,0,10,10,10988.133000000003,,,
0_10_30-9-2013_10,0,10,10,10182.377000000002,,,
0_10_20-9-2013_10,0,10,10,11617.911999999998,,,
0_10_23-9-2013_10,0,10,10,11649.783000000001,,,
0_10_14-9-2013_10,0,10,10,14459.922999999993,,,
0_10_22-9-2013_10,0,10,10,8903.42,,,
0_10_19-9-2013_10,0,10,10,12366.318,,,
0_10_16-9-2013_10,0,10,10,12686.741999999998,,,
0_13_1-9-2013_5,0,13,5,2568.281,,,
0_13_5-9-2013_5,0,13,5,2091.512,,,
0_13_3-9-2013_5,0,13,5,22117.08199999999,,,
0_6_16-9-2013_22,0,6,22,18789.02900000001,,,
0_6_4-9-2013_22,0,6,22,15051.560999999998,,,
0_6_2-9-2013_22,0,6,22,5942.7069999999985,,,
0_6_8-9-2013_22,0,6,22,10730.003,,,
0_6_11-9-2013_22,0,6,22,15243.256,,,
0_6_1-9-2013_22,0,6,22,12128.584000000004,,,
0_6_15-9-2013_22,0,6,22,12598.992999999995,,,
0_6_12-9-2013_22,0,6,22,3433.054999999999,,,
0_6_23-9-2013_22,0,6,22,18447.11300000001,,,
0_6_22-9-2013_22,0,6,22,14087.488,,,
0_3_13-9-2013_13,0,3,13,3911.976000000001,,,
0_3_25-9-2013_13,0,3,13,1905.517,,,
0_3_22-9-2013_13,0,3,13,2492.8570000000004,,,
0_3_23-9-2013_13,0,3,13,3772.784000000001,,,
0_3_17-9-2013_13,0,3,13,2297.3190000000004,,,
0_3_10-9-2013_13,0,3,13,3054.2239999999993,,,
0_3_30-9-2013_13,0,3,13,461.245,,,
0_3_18-9-2013_13,0,3,13,1700.316,,,
0_3_2-9-2013_13,0,3,13,1872.9130000000007,,,
0_3_4-9-2013_13,0,3,13,2567.860000000001,,,
0_3_8-9-2013_13,0,3,13,6910.257999999999,,,
0_3_28-9-2013_13,0,3,13,0.0,,,
0_3_27-9-2013_13,0,3,13,1480.2820000000002,,,
0_3_16-9-2013_13,0,3,13,3887.588,,,
0_5_8-9-2013_13,0,5,13,65.83500000000002,,,
0_5_29-9-2013_13,0,5,13,74.195,,,
0_5_10-9-2013_13,0,5,13,36.69500000000001,,,
0_5_1-9-2013_13,0,5,13,198.00099999999998,,,
0_5_17-9-2013_13,0,5,13,39.363,,,
0_11_16-9-2013_21,0,11,21,571.0039999999998,,,
0_11_7-9-2013_21,0,11,21,575.802,,,
0_11_1-9-2013_21,0,11,21,608.071,,,
0_11_3-9-2013_21,0,11,21,947.997,,,
0_11_15-9-2013_21,0,11,21,549.0370000000001,,,
0_11_12-9-2013_21,0,11,21,559.789,,,
0_10_16-9-2013_11,0,10,11,1566.5089999999998,,,
0_10_3-9-2013_11,0,10,11,11674.032,,,
0_10_19-9-2013_11,0,10,11,12667.012,,,
0_10_30-9-2013_11,0,10,11,10487.412000000002,,,
0_10_23-9-2013_11,0,10,11,12346.451,,,
0_10_13-9-2013_11,0,10,11,9514.660999999998,,,
0_4_30-9-2013_7,0,4,7,0.0,,,
0_4_18-9-2013_7,0,4,7,0.0,,,
0_4_19-9-2013_7,0,4,7,0.0,,,
0_4_15-9-2013_7,0,4,7,0.0,,,
0_4_23-9-2013_7,0,4,7,0.0,,,
0_4_25-9-2013_7,0,4,7,0.0,,,
0_4_3-9-2013_7,0,4,7,0.0,,,
0_4_4-9-2013_7,0,4,7,0.0,,,
0_4_10-9-2013_7,0,4,7,0.0,,,
0_4_22-9-2013_7,0,4,7,0.0,,,
0_5_5-9-2013_2,0,5,2,131.35799999999998,,,
0_5_7-9-2013_2,0,5,2,77.86499999999998,,,
0_5_10-9-2013_2,0,5,2,32.92900000000001,,,
0_5_29-9-2013_2,0,5,2,32.982000000000006,,,
0_5_3-9-2013_2,0,5,2,0.0,,,
0_5_22-9-2013_2,0,5,2,43.61400000000002,,,
0_5_15-9-2013_2,0,5,2,36.98,,,
0_5_12-9-2013_2,0,5,2,37.494,,,
0_5_8-9-2013_2,0,5,2,118.46599999999998,,,
0_5_24-9-2013_2,0,5,2,32.55100000000001,,,
0_5_27-9-2013_2,0,5,2,43.738,,,
0_5_25-9-2013_2,0,5,2,38.86800000000001,,,
0_5_20-9-2013_2,0,5,2,50.31800000000001,,,
0_5_2-9-2013_2,0,5,2,19.875000000000007,,,
0_5_18-9-2013_2,0,5,2,94.262,,,
0_0_25-9-2013_17,0,0,17,1569.7499999999993,,,
0_0_14-9-2013_17,0,0,17,3264.6189999999983,,,
0_0_29-9-2013_17,0,0,17,3128.773000000001,,,
0_0_12-9-2013_17,0,0,17,3402.043000000003,,,
0_0_15-9-2013_17,0,0,17,4279.859999999999,,,
0_0_9-9-2013_17,0,0,17,9681.384999999997,,,
0_0_8-9-2013_17,0,0,17,1447.2149999999988,,,
0_0_1-9-2013_17,0,0,17,9094.616999999997,,,
0_0_18-9-2013_17,0,0,17,2401.937999999999,,,
0_0_23-9-2013_17,0,0,17,4329.718,,,
0_0_22-9-2013_17,0,0,17,2643.3360000000007,,,
0_0_10-9-2013_17,0,0,17,10382.252000000008,,,
0_0_16-9-2013_17,0,0,17,10851.508,,,
0_0_13-9-2013_17,0,0,17,11811.284000000005,,,
0_0_30-9-2013_17,0,0,17,8364.340000000002,,,
0_0_28-9-2013_17,0,0,17,139.998,,,
0_0_17-9-2013_17,0,0,17,13084.123,,,
0_0_27-9-2013_17,0,0,17,2957.748,,,
0_0_11-9-2013_17,0,0,17,12427.069,,,
0_0_26-9-2013_17,0,0,17,10884.798999999994,,,
0_0_24-9-2013_17,0,0,17,3314.570999999999,,,
0_0_2-9-2013_17,0,0,17,9531.52700000001,,,
0_0_19-9-2013_17,0,0,17,4377.321999999999,,,
0_0_21-9-2013_17,0,0,17,408.77400000000017,,,
0_6_27-9-2013_10,0,6,10,8839.827999999998,,,
0_6_18-9-2013_10,0,6,10,13585.678,,,
0_6_13-9-2013_10,0,6,10,10216.049999999996,,,
0_6_25-9-2013_10,0,6,10,9832.584999999995,,,
0_6_29-9-2013_10,0,6,10,7690.018,,,
0_6_19-9-2013_10,0,6,10,18272.93299999999,,,
0_6_30-9-2013_10,0,6,10,6045.975000000002,,,
0_6_10-9-2013_10,0,6,10,13146.636999999993,,,
0_6_6-9-2013_10,0,6,10,2750.328999999999,,,
0_6_14-9-2013_10,0,6,10,9900.253000000004,,,
0_6_20-9-2013_10,0,6,10,8816.015999999994,,,
2_0_1-9-2013_10,2,0,10,2481.263000000001,,,
2_0_2-9-2013_10,2,0,10,716.393,,,
0_11_10-9-2013_12,0,11,12,561.423,,,
0_11_3-9-2013_12,0,11,12,567.3979999999998,,,
0_11_19-9-2013_12,0,11,12,588.1780000000001,,,
0_11_30-9-2013_12,0,11,12,0.0,,,
0_11_11-9-2013_12,0,11,12,574.8590000000003,,,
0_11_26-9-2013_12,0,11,12,555.5269999999998,,,
0_11_6-9-2013_12,0,11,12,531.678,,,
0_11_23-9-2013_12,0,11,12,1234.95,,,
0_11_18-9-2013_12,0,11,12,512.523,,,
0_11_27-9-2013_12,0,11,12,567.26,,,
0_6_23-9-2013_23,0,6,23,17813.501000000007,,,
0_6_22-9-2013_23,0,6,23,18545.54400000001,,,
0_6_2-9-2013_23,0,6,23,5732.9029999999975,,,
0_6_11-9-2013_23,0,6,23,5079.527999999998,,,
0_6_8-9-2013_23,0,6,23,3513.6089999999986,,,
0_6_12-9-2013_23,0,6,23,3509.2659999999987,,,
0_6_4-9-2013_23,0,6,23,6025.344000000003,,,
0_6_15-9-2013_23,0,6,23,17969.010999999995,,,
0_6_16-9-2013_23,0,6,23,4668.713999999997,,,
0_6_16-9-2013_13,0,6,13,19275.286999999997,,,
0_6_18-9-2013_13,0,6,13,13427.263999999996,,,
0_6_15-9-2013_13,0,6,13,13611.304999999995,,,
0_6_8-9-2013_13,0,6,13,10953.722999999996,,,
0_6_29-9-2013_13,0,6,13,15846.098000000005,,,
0_6_10-9-2013_13,0,6,13,12803.873999999994,,,
0_6_6-9-2013_13,0,6,13,2779.969,,,
0_6_17-9-2013_13,0,6,13,4796.343999999998,,,
0_6_13-9-2013_13,0,6,13,13836.353999999992,,,
0_6_27-9-2013_13,0,6,13,2735.2810000000004,,,
0_6_25-9-2013_13,0,6,13,9773.104999999998,,,
0_6_30-9-2013_13,0,6,13,5987.790999999997,,,
0_7_25-9-2013_13,0,7,13,1971.0290000000007,,,
0_7_20-9-2013_13,0,7,13,1996.3039999999999,,,
0_7_8-9-2013_13,0,7,13,10942.775999999994,,,
0_7_2-9-2013_13,0,7,13,1888.4400000000005,,,
0_7_11-9-2013_13,0,7,13,2983.259999999998,,,
0_7_14-9-2013_13,0,7,13,1863.6610000000014,,,
0_7_19-9-2013_13,0,7,13,6245.304999999998,,,
0_7_12-9-2013_13,0,7,13,2126.3589999999995,,,
0_7_4-9-2013_13,0,7,13,3065.9870000000005,,,
0_1_4-9-2013_21,0,1,21,19841.611,,,
0_1_14-9-2013_21,0,1,21,3048.6009999999987,,,
0_1_7-9-2013_21,0,1,21,5503.292,,,
0_1_8-9-2013_21,0,1,21,6385.195999999996,,,
0_1_22-9-2013_21,0,1,21,13528.499000000005,,,
0_1_1-9-2013_21,0,1,21,13548.514999999996,,,
0_1_15-9-2013_21,0,1,21,16002.182000000004,,,
0_1_18-9-2013_21,0,1,21,15783.522999999996,,,
0_1_6-9-2013_21,0,1,21,6826.3179999999975,,,
0_1_12-9-2013_21,0,1,21,1806.749,,,
0_1_23-9-2013_21,0,1,21,10703.447,,,
0_1_9-9-2013_21,0,1,21,3720.155,,,
0_1_3-9-2013_21,0,1,21,14585.257999999994,,,
0_1_13-9-2013_21,0,1,21,9719.806999999997,,,
0_1_17-9-2013_21,0,1,21,14237.089999999998,,,
0_1_2-9-2013_21,0,1,21,29289.714,,,
0_1_10-9-2013_21,0,1,21,10401.607999999997,,,
0_1_16-9-2013_21,0,1,21,16297.097000000007,,,
0_1_11-9-2013_21,0,1,21,24797.42400000001,,,
0_1_5-9-2013_21,0,1,21,1549.1649999999993,,,
0_10_23-9-2013_15,0,10,15,14105.365,,,
0_10_8-9-2013_15,0,10,15,8225.302000000001,,,
0_10_11-9-2013_15,0,10,15,1578.415,,,
0_10_25-9-2013_15,0,10,15,656.43,,,
0_10_3-9-2013_15,0,10,15,12783.538999999999,,,
0_10_16-9-2013_15,0,10,15,1784.5929999999998,,,
0_10_28-9-2013_15,0,10,15,233.76800000000003,,,
0_10_4-9-2013_15,0,10,15,9424.895,,,
0_6_27-9-2013_17,0,6,17,7770.244000000002,,,
0_6_15-9-2013_17,0,6,17,16002.026000000007,,,
0_6_17-9-2013_17,0,6,17,22894.916,,,
0_6_4-9-2013_17,0,6,17,24569.50999999999,,,
0_6_24-9-2013_17,0,6,17,9936.069000000003,,,
0_6_16-9-2013_17,0,6,17,16396.063000000006,,,
0_6_22-9-2013_17,0,6,17,17872.373000000007,,,
0_6_8-9-2013_17,0,6,17,10406.198,,,
0_6_11-9-2013_17,0,6,17,21364.29,,,
0_6_25-9-2013_17,0,6,17,4015.648000000001,,,
0_4_15-9-2013_6,0,4,6,0.0,,,
0_4_23-9-2013_6,0,4,6,0.0,,,
0_4_12-9-2013_6,0,4,6,0.0,,,
0_4_10-9-2013_6,0,4,6,0.0,,,
0_4_30-9-2013_6,0,4,6,0.0,,,
0_4_4-9-2013_6,0,4,6,0.0,,,
0_4_19-9-2013_6,0,4,6,0.0,,,
0_4_25-9-2013_6,0,4,6,0.0,,,
0_4_22-9-2013_6,0,4,6,0.0,,,
0_4_3-9-2013_6,0,4,6,0.0,,,
0_4_18-9-2013_6,0,4,6,0.0,,,
0_3_15-9-2013_11,0,3,11,3191.185999999999,,,
0_3_10-9-2013_11,0,3,11,1680.1549999999993,,,
0_3_28-9-2013_11,0,3,11,0.0,,,
0_3_22-9-2013_11,0,3,11,7926.309999999998,,,
0_3_8-9-2013_11,0,3,11,4239.873,,,
0_3_16-9-2013_11,0,3,11,3242.3340000000003,,,
0_3_25-9-2013_11,0,3,11,1905.493,,,
0_3_4-9-2013_11,0,3,11,3824.5200000000013,,,
0_3_27-9-2013_11,0,3,11,3237.224000000001,,,
0_3_23-9-2013_11,0,3,11,3782.9350000000013,,,
0_12_28-9-2013_3,0,12,3,186.25300000000004,,,
0_12_23-9-2013_3,0,12,3,1400.02,,,
0_12_24-9-2013_3,0,12,3,1473.7889999999993,,,
0_12_25-9-2013_3,0,12,3,1729.2610000000002,,,
