10_0_10-09-2013_2,10,0,2,1343.058,,,
7_0_25-09-2013_7,7,0,7,782.7129999999999,,,
8_0_20-09-2013_3,8,0,3,3386.511999999999,,,
7_1_04-09-2013_6,7,1,6,0.0,,,
4_1_19-09-2013_6,4,1,6,3440.0669999999986,,,
4_0_07-09-2013_23,4,0,23,452.204,,,
3_1_29-09-2013_10,3,1,10,7377.233000000005,,,
4_5_14-09-2013_7,4,5,7,10693.553000000009,,,
9_0_15-09-2013_4,9,0,4,549.894,,,
8_4_11-09-2013_16,8,4,16,1852.48,,,
8_2_19-09-2013_22,8,2,22,13986.880000000005,,,
7_8_22-09-2013_14,7,8,14,2500.0389999999998,,,
7_4_18-09-2013_15,7,4,15,238.53700000000006,,,
4_0_22-09-2013_13,4,0,13,4236.397000000001,,,
7_1_05-09-2013_23,7,1,23,0.0,,,
6_3_30-09-2013_14,6,3,14,0.0,,,
7_1_06-09-2013_0,7,1,0,0.0,,,
4_5_13-09-2013_23,4,5,23,2367.056,,,
6_3_19-09-2013_19,6,3,19,19816.178000000004,,,
6_3_19-09-2013_18,6,3,18,21966.277,,,
10_0_10-09-2013_8,10,0,8,5163.555,,,
7_0_03-09-2013_1,7,0,1,750.8230000000002,,,
5_0_19-09-2013_18,5,0,18,1474.3629999999996,,,
7_6_04-09-2013_10,7,6,10,1548.8099999999995,,,
4_5_15-09-2013_21,4,5,21,5024.2069999999985,,,
10_0_13-09-2013_14,10,0,14,5399.0250000000015,,,
5_0_08-09-2013_3,5,0,3,0.0,,,
4_2_12-09-2013_2,4,2,2,617.221,,,
4_4_18-09-2013_17,4,4,17,12103.346999999998,,,
7_0_28-09-2013_19,7,0,19,0.0,,,
8_1_06-09-2013_18,8,1,18,2955.397999999999,,,
7_4_13-09-2013_19,7,4,19,449.2339999999999,,,
8_3_17-09-2013_4,8,3,4,845.6649999999995,,,
7_7_16-09-2013_16,7,7,16,9884.188999999997,,,
8_2_28-09-2013_13,8,2,13,0.0,,,
4_5_08-09-2013_1,4,5,1,90.354,,,
7_7_23-09-2013_11,7,7,11,17968.270000000004,,,
10_0_07-09-2013_17,10,0,17,0.0,,,
7_0_03-09-2013_7,7,0,7,810.2139999999999,,,
9_0_04-09-2013_17,9,0,17,2950.501,,,
8_4_04-09-2013_0,8,4,0,1682.495,,,
7_3_15-09-2013_1,7,3,1,389.18300000000005,,,
3_0_30-09-2013_12,3,0,12,14389.742,,,
6_3_30-09-2013_6,6,3,6,0.0,,,
6_0_22-09-2013_18,6,0,18,5909.924000000003,,,
5_0_11-09-2013_17,5,0,17,1829.215,,,
4_2_28-09-2013_10,4,2,10,0.0,,,
4_4_30-09-2013_0,4,4,0,3966.8640000000014,,,
8_1_22-09-2013_1,8,1,1,810.53,,,
6_1_07-09-2013_3,6,1,3,1008.9069999999999,,,
4_4_07-09-2013_0,4,4,0,10234.089999999997,,,
9_1_18-09-2013_12,9,1,12,1012.6999999999997,,,
4_10_06-09-2013_21,4,10,21,0.0,,,
7_8_11-09-2013_1,7,8,1,2609.544000000001,,,
4_0_09-09-2013_18,4,0,18,21779.854999999992,,,
7_0_19-09-2013_2,7,0,2,736.877,,,
7_6_06-09-2013_10,7,6,10,503.50299999999993,,,
7_0_19-09-2013_8,7,0,8,738.4440000000002,,,
4_4_29-09-2013_21,4,4,21,9529.023999999998,,,
6_2_03-09-2013_3,6,2,3,670.3269999999999,,,
5_1_12-09-2013_3,5,1,3,1189.006,,,
7_0_27-09-2013_20,7,0,20,607.995,,,
4_9_29-09-2013_8,4,9,8,52.37700000000001,,,
4_6_29-09-2013_19,4,6,19,5483.695,,,
8_1_16-09-2013_13,8,1,13,18315.692,,,
4_2_23-09-2013_23,4,2,23,593.8950000000002,,,
4_9_14-09-2013_21,4,9,21,1407.8590000000004,,,
7_8_14-09-2013_20,7,8,20,2518.2120000000023,,,
6_2_30-09-2013_8,6,2,8,5645.759,,,
4_12_29-09-2013_23,4,12,23,2868.5109999999986,,,
7_4_22-09-2013_5,7,4,5,1873.4940000000006,,,
4_0_20-09-2013_2,4,0,2,407.392,,,
7_10_12-09-2013_6,7,10,6,678.0389999999999,,,
8_4_26-09-2013_4,8,4,4,1763.4959999999994,,,
7_9_16-09-2013_12,7,9,12,0.0,,,
5_1_04-09-2013_8,5,1,8,2428.626,,,
5_1_04-09-2013_1,5,1,1,105.631,,,
4_0_08-09-2013_17,4,0,17,445.34700000000015,,,
7_4_26-09-2013_20,7,4,20,12075.926,,,
7_7_22-09-2013_11,7,7,11,11306.304999999995,,,
7_10_15-09-2013_8,7,10,8,357.29399999999987,,,
4_7_20-09-2013_13,4,7,13,3931.319999999999,,,
6_1_07-09-2013_4,6,1,4,1017.1080000000006,,,
5_1_14-09-2013_3,5,1,3,1138.112,,,
7_9_18-09-2013_6,7,9,6,0.0,,,
7_8_13-09-2013_10,7,8,10,10545.079999999998,,,
7_0_11-09-2013_4,7,0,4,1474.4979999999994,,,
8_0_23-09-2013_7,8,0,7,25880.6,,,
4_1_19-09-2013_20,4,1,20,4128.239000000001,,,
5_1_15-09-2013_6,5,1,6,5129.798,,,
7_5_07-09-2013_23,7,5,23,0.0,,,
8_2_05-09-2013_11,8,2,11,139.602,,,
4_1_06-09-2013_2,4,1,2,3384.5930000000008,,,
4_8_27-09-2013_12,4,8,12,3260.967000000001,,,
7_7_20-09-2013_4,7,7,4,3925.9129999999986,,,
8_0_27-09-2013_17,8,0,17,2803.755,,,
4_1_15-09-2013_21,4,1,21,5325.084000000002,,,
8_2_27-09-2013_7,8,2,7,7525.023,,,
4_10_13-09-2013_20,4,10,20,1542.3219999999994,,,
4_2_26-09-2013_11,4,2,11,2406.0370000000007,,,
7_0_03-09-2013_6,7,0,6,798.883,,,
4_3_16-09-2013_2,4,3,2,3625.946,,,
5_0_21-09-2013_18,5,0,18,24224.189999999995,,,
7_0_15-09-2013_0,7,0,0,697.9580000000002,,,
4_8_08-09-2013_7,4,8,7,25.586,,,
7_4_26-09-2013_0,7,4,0,675.6660000000003,,,
8_0_15-09-2013_12,8,0,12,25890.407,,,
4_12_28-09-2013_0,4,12,0,0.0,,,
4_13_16-09-2013_3,4,13,3,2585.359999999999,,,
5_0_13-09-2013_3,5,0,3,425.636,,,
7_6_27-09-2013_1,7,6,1,16.599,,,
7_0_05-09-2013_21,7,0,21,745.2689999999999,,,
5_1_05-09-2013_6,5,1,6,1048.8119999999997,,,
4_0_08-09-2013_7,4,0,7,432.60900000000015,,,
7_6_16-09-2013_18,7,6,18,13191.296000000006,,,
6_1_04-09-2013_1,6,1,1,89.175,,,
4_1_18-09-2013_20,4,1,20,4695.385,,,
7_4_10-09-2013_12,7,4,12,241.604,,,
4_0_07-09-2013_4,4,0,4,586.9119999999999,,,
4_8_26-09-2013_7,4,8,7,16.245000000000005,,,
9_1_20-09-2013_7,9,1,7,7296.894999999998,,,
7_9_18-09-2013_11,7,9,11,0.0,,,
7_4_07-09-2013_6,7,4,6,1869.6,,,
8_0_10-09-2013_4,8,0,4,2347.496,,,
8_4_19-09-2013_14,8,4,14,2382.027,,,
9_1_06-09-2013_7,9,1,7,6043.498999999999,,,
5_1_17-09-2013_17,5,1,17,6661.14,,,
4_2_12-09-2013_0,4,2,0,625.432,,,
6_3_30-09-2013_8,6,3,8,0.0,,,
4_12_13-09-2013_21,4,12,21,9318.554999999997,,,
10_0_13-09-2013_15,10,0,15,9455.186999999994,,,
4_0_13-09-2013_21,4,0,21,1605.3979999999995,,,
5_1_06-09-2013_8,5,1,8,1159.6509999999996,,,
5_0_29-09-2013_14,5,0,14,0.0,,,
4_4_30-09-2013_18,4,4,18,2961.591000000001,,,
8_3_13-09-2013_11,8,3,11,14908.970999999992,,,
7_4_26-09-2013_3,7,4,3,629.7299999999998,,,
8_0_08-09-2013_23,8,0,23,1617.183,,,
7_10_29-09-2013_10,7,10,10,2006.619,,,
4_6_15-09-2013_12,4,6,12,4364.007000000001,,,
0_0_01-09-2013_13,0,0,13,10000.883999999998,,,
4_13_16-09-2013_4,4,13,4,2574.647,,,
4_11_26-09-2013_11,4,11,11,1505.2010000000002,,,
8_2_19-09-2013_21,8,2,21,322.11,,,
4_1_21-09-2013_20,4,1,20,1478.138,,,
4_4_26-09-2013_1,4,4,1,5562.772999999999,,,
9_0_28-09-2013_20,9,0,20,0.0,,,
5_1_23-09-2013_4,5,1,4,1324.0129999999995,,,
6_1_10-09-2013_10,6,1,10,907.8620000000003,,,
8_1_18-09-2013_17,8,1,17,3774.199000000002,,,
5_1_05-09-2013_16,5,1,16,1146.182,,,
5_0_29-09-2013_13,5,0,13,0.0,,,
7_0_12-09-2013_8,7,0,8,779.9010000000001,,,
7_0_15-09-2013_4,7,0,4,846.1800000000003,,,
7_8_17-09-2013_18,7,8,18,10381.122,,,
5_1_06-09-2013_22,5,1,22,1242.3840000000002,,,
8_0_23-09-2013_22,8,0,22,3774.9840000000013,,,
8_0_22-09-2013_23,8,0,23,3688.819,,,
0_0_01-09-2013_11,0,0,11,10224.725,,,
6_1_16-09-2013_7,6,1,7,955.4250000000003,,,
6_1_22-09-2013_11,6,1,11,967.183,,,
10_0_04-09-2013_12,10,0,12,5353.491999999999,,,
4_0_10-09-2013_9,4,0,9,20957.091000000004,,,
3_1_03-09-2013_21,3,1,21,12419.740000000002,,,
4_13_14-09-2013_16,4,13,16,1462.6219999999994,,,
4_1_04-09-2013_2,4,1,2,3529.016,,,
4_12_05-09-2013_23,4,12,23,1778.2730000000006,,,
8_0_12-09-2013_19,8,0,19,1217.687,,,
5_1_18-09-2013_9,5,1,9,5528.210999999998,,,
10_0_09-09-2013_3,10,0,3,0.0,,,
10_0_04-09-2013_8,10,0,8,8913.393000000004,,,
6_1_28-09-2013_3,6,1,3,0.0,,,
6_0_04-09-2013_8,6,0,8,928.5110000000003,,,
8_1_13-09-2013_18,8,1,18,19098.168999999998,,,
4_0_15-09-2013_22,4,0,22,965.2830000000008,,,
4_10_06-09-2013_23,4,10,23,0.0,,,
4_6_22-09-2013_16,4,6,16,111.47800000000002,,,
7_1_04-09-2013_15,7,1,15,0.0,,,
7_10_12-09-2013_14,7,10,14,533.3100000000002,,,
7_0_30-09-2013_18,7,0,18,0.0,,,
5_0_16-09-2013_4,5,0,4,457.29100000000005,,,
10_0_17-09-2013_3,10,0,3,3013.746999999999,,,
3_1_08-09-2013_15,3,1,15,10165.770999999997,,,
7_2_09-09-2013_0,7,2,0,486.98,,,
8_3_28-09-2013_0,8,3,0,299.391,,,
4_8_10-09-2013_12,4,8,12,12.560000000000002,,,
7_1_04-09-2013_22,7,1,22,0.0,,,
4_3_23-09-2013_8,4,3,8,9092.415,,,
4_12_13-09-2013_13,4,12,13,9253.935,,,
7_1_04-09-2013_7,7,1,7,0.0,,,
7_0_26-09-2013_7,7,0,7,817.3580000000003,,,
4_10_26-09-2013_17,4,10,17,147.366,,,
4_5_10-09-2013_2,4,5,2,2682.9829999999993,,,
5_0_21-09-2013_23,5,0,23,2371.794999999999,,,
7_0_13-09-2013_3,7,0,3,790.73,,,
7_1_15-09-2013_11,7,1,11,0.0,,,
9_1_04-09-2013_15,9,1,15,1764.5819999999994,,,
8_0_17-09-2013_21,8,0,21,3334.4529999999995,,,
8_3_16-09-2013_23,8,3,23,1854.2910000000006,,,
5_0_22-09-2013_21,5,0,21,421.43700000000007,,,
4_11_05-09-2013_6,4,11,6,1533.8559999999993,,,
7_4_11-09-2013_18,7,4,18,2622.4420000000005,,,
7_10_28-09-2013_10,7,10,10,164.43,,,
4_0_20-09-2013_0,4,0,0,4396.067,,,
5_1_04-09-2013_13,5,1,13,1201.876,,,
5_0_13-09-2013_4,5,0,4,608.1610000000002,,,
7_2_08-09-2013_22,7,2,22,1111.9310000000007,,,
6_1_07-09-2013_7,6,1,7,987.1720000000003,,,
7_9_24-09-2013_3,7,9,3,0.0,,,
6_2_18-09-2013_18,6,2,18,5397.54,,,
5_1_09-09-2013_2,5,1,2,1211.1729999999998,,,
10_0_07-09-2013_5,10,0,5,0.0,,,
5_1_23-09-2013_18,5,1,18,1557.4890000000007,,,
4_4_03-09-2013_18,4,4,18,6461.412999999998,,,
4_1_25-09-2013_22,4,1,22,4833.330000000001,,,
2_5_15-09-2013_0,2,5,0,1446.5680000000007,,,
5_0_22-09-2013_3,5,0,3,422.851,,,
7_0_23-09-2013_19,7,0,19,2206.399000000001,,,
4_8_24-09-2013_1,4,8,1,3408.5659999999993,,,
4_0_07-09-2013_7,4,0,7,432.64999999999986,,,
7_8_27-09-2013_5,7,8,5,2560.1150000000007,,,
4_3_19-09-2013_16,4,3,16,6112.955000000001,,,
7_10_19-09-2013_22,7,10,22,6519.524000000001,,,
4_6_17-09-2013_15,4,6,15,83.40799999999997,,,
7_5_30-09-2013_16,7,5,16,0.0,,,
8_0_05-09-2013_14,8,0,14,1716.492999999999,,,
6_1_05-09-2013_14,6,1,14,1085.188,,,
7_6_24-09-2013_20,7,6,20,13205.702,,,
5_0_26-09-2013_19,5,0,19,1734.159,,,
4_9_04-09-2013_9,4,9,9,8532.966999999999,,,
5_1_13-09-2013_2,5,1,2,1168.169,,,
6_1_06-09-2013_0,6,1,0,1038.6249999999998,,,
4_3_07-09-2013_6,4,3,6,2661.146000000001,,,
4_0_06-09-2013_7,4,0,7,458.21800000000013,,,
0_0_02-09-2013_15,0,0,15,8588.479999999996,,,
4_11_05-09-2013_9,4,11,9,1437.4919999999993,,,
4_9_20-09-2013_7,4,9,7,5842.472999999997,,,
7_10_22-09-2013_9,7,10,9,10767.640000000009,,,
7_2_16-09-2013_23,7,2,23,4338.364000000003,,,
4_1_11-09-2013_21,4,1,21,3500.6410000000005,,,
7_1_11-09-2013_8,7,1,8,0.0,,,
7_5_13-09-2013_10,7,5,10,0.0,,,
5_0_10-09-2013_23,5,0,23,441.4639999999998,,,
4_2_05-09-2013_19,4,2,19,61.213,,,
4_3_09-09-2013_12,4,3,12,2719.2410000000004,,,
5_1_22-09-2013_22,5,1,22,3914.545999999999,,,
4_0_24-09-2013_10,4,0,10,3788.9040000000014,,,
4_0_13-09-2013_1,4,0,1,0.8690000000000001,,,
10_0_15-09-2013_16,10,0,16,7675.346999999998,,,
5_0_17-09-2013_1,5,0,1,454.61800000000005,,,
7_0_13-09-2013_10,7,0,10,785.413,,,
5_1_05-09-2013_22,5,1,22,1119.2360000000003,,,
4_6_30-09-2013_14,4,6,14,4311.14,,,
7_0_25-09-2013_5,7,0,5,719.775,,,
7_7_30-09-2013_16,7,7,16,14296.711999999998,,,
5_0_26-09-2013_20,5,0,20,1450.8419999999994,,,
7_4_26-09-2013_1,7,4,1,674.3390000000003,,,
8_0_27-09-2013_21,8,0,21,3080.907999999998,,,
4_7_18-09-2013_8,4,7,8,3517.912999999998,,,
5_0_15-09-2013_15,5,0,15,1739.889,,,
9_1_15-09-2013_20,9,1,20,3414.706999999999,,,
10_0_05-09-2013_9,10,0,9,0.0,,,
4_10_08-09-2013_1,4,10,1,0.0,,,
7_6_04-09-2013_17,7,6,17,11189.755999999998,,,
6_1_23-09-2013_21,6,1,21,971.633,,,
5_1_16-09-2013_8,5,1,8,4598.460999999998,,,
5_1_11-09-2013_16,5,1,16,1257.476,,,
4_10_30-09-2013_15,4,10,15,0.0,,,
3_1_03-09-2013_16,3,1,16,2805.465000000001,,,
3_1_05-09-2013_10,3,1,10,318.536,,,
5_0_05-09-2013_4,5,0,4,824.043,,,
10_0_18-09-2013_21,10,0,21,4934.448999999999,,,
4_0_26-09-2013_5,4,0,5,483.727,,,
4_9_25-09-2013_10,4,9,10,1421.6409999999996,,,
7_2_17-09-2013_1,7,2,1,925.5510000000003,,,
7_3_15-09-2013_3,7,3,3,2632.132000000001,,,
3_0_29-09-2013_20,3,0,20,13636.687999999998,,,
4_1_21-09-2013_21,4,1,21,1529.7510000000002,,,
7_6_07-09-2013_23,7,6,23,683.045,,,
6_1_05-09-2013_17,6,1,17,1073.269,,,
7_1_03-09-2013_14,7,1,14,0.0,,,
7_0_10-09-2013_10,7,0,10,716.298,,,
7_0_25-09-2013_14,7,0,14,802.2610000000002,,,
7_0_04-09-2013_13,7,0,13,800.5239999999999,,,
9_0_12-09-2013_16,9,0,16,2825.0689999999995,,,
4_0_11-09-2013_6,4,0,6,18772.497000000007,,,
7_9_24-09-2013_1,7,9,1,0.0,,,
9_1_18-09-2013_13,9,1,13,1055.6549999999997,,,
6_1_20-09-2013_12,6,1,12,951.2530000000003,,,
7_0_10-09-2013_4,7,0,4,1528.7449999999994,,,
4_2_11-09-2013_21,4,2,21,2522.053,,,
7_8_17-09-2013_19,7,8,19,4924.333000000001,,,
4_9_20-09-2013_13,4,9,13,1415.38,,,
8_0_03-09-2013_15,8,0,15,23629.644000000004,,,
10_0_05-09-2013_6,10,0,6,4122.9929999999995,,,
4_4_19-09-2013_1,4,4,1,4134.930999999997,,,
9_1_18-09-2013_16,9,1,16,1732.31,,,
9_0_09-09-2013_17,9,0,17,2005.1700000000005,,,
4_5_16-09-2013_2,4,5,2,4978.215000000002,,,
4_6_07-09-2013_19,4,6,19,88.83899999999998,,,
4_6_29-09-2013_22,4,6,22,85.089,,,
4_12_22-09-2013_13,4,12,13,2949.704,,,
7_3_30-09-2013_8,7,3,8,0.0,,,
5_1_14-09-2013_12,5,1,12,4448.965999999999,,,
9_1_15-09-2013_21,9,1,21,1905.2230000000006,,,
7_0_24-09-2013_13,7,0,13,762.06,,,
7_8_28-09-2013_13,7,8,13,121.18699999999998,,,
4_1_25-09-2013_15,4,1,15,3202.640000000001,,,
4_13_17-09-2013_23,4,13,23,14793.598999999993,,,
4_11_22-09-2013_17,4,11,17,6425.827000000005,,,
10_0_17-09-2013_17,10,0,17,7370.148000000007,,,
4_7_13-09-2013_19,4,7,19,8306.333000000004,,,
8_3_27-09-2013_21,8,3,21,292.293,,,
2_5_03-09-2013_18,2,5,18,24123.837000000003,,,
6_1_12-09-2013_0,6,1,0,987.1480000000003,,,
7_5_04-09-2013_22,7,5,22,0.0,,,
7_8_11-09-2013_3,7,8,3,2664.9010000000017,,,
4_4_09-09-2013_1,4,4,1,4115.206000000002,,,
6_1_26-09-2013_13,6,1,13,1036.083,,,
4_11_30-09-2013_0,4,11,0,1545.4499999999994,,,
7_0_18-09-2013_9,7,0,9,756.4950000000001,,,
4_0_07-09-2013_19,4,0,19,793.5159999999997,,,
4_3_07-09-2013_10,4,3,10,2718.455999999999,,,
6_1_10-09-2013_12,6,1,12,928.721,,,
8_0_08-09-2013_1,8,0,1,55.711000000000006,,,
10_0_04-09-2013_17,10,0,17,5382.172999999999,,,
4_10_11-09-2013_11,4,10,11,0.0,,,
7_8_13-09-2013_2,7,8,2,2546.1510000000007,,,
2_5_27-09-2013_12,2,5,12,3084.308,,,
4_0_15-09-2013_8,4,0,8,590.0189999999999,,,
4_5_14-09-2013_16,4,5,16,2530.4829999999993,,,
10_0_17-09-2013_22,10,0,22,9184.304000000002,,,
7_0_29-09-2013_9,7,0,9,719.8939999999999,,,
6_1_16-09-2013_13,6,1,13,929.1740000000003,,,
7_0_25-09-2013_3,7,0,3,767.7049999999997,,,
6_1_17-09-2013_19,6,1,19,3674.505999999999,,,
7_7_20-09-2013_8,7,7,8,15452.587,,,
10_0_19-09-2013_0,10,0,0,2855.3179999999998,,,
10_0_17-09-2013_1,10,0,1,2954.9829999999993,,,
4_4_28-09-2013_23,4,4,23,0.0,,,
5_0_11-09-2013_23,5,0,23,447.48,,,
5_1_03-09-2013_1,5,1,1,1137.769,,,
5_1_25-09-2013_15,5,1,15,1064.769,,,
8_4_18-09-2013_0,8,4,0,1654.9030000000002,,,
7_0_17-09-2013_1,7,0,1,767.7810000000002,,,
7_8_04-09-2013_23,7,8,23,3018.4839999999995,,,
5_0_07-09-2013_11,5,0,11,0.0,,,
6_1_14-09-2013_0,6,1,0,864.1370000000002,,,
4_6_24-09-2013_6,4,6,6,84.21400000000001,,,
7_9_15-09-2013_6,7,9,6,0.0,,,
10_0_17-09-2013_6,10,0,6,3023.1849999999995,,,
4_6_07-09-2013_21,4,6,21,87.92999999999998,,,
4_3_16-09-2013_5,4,3,5,3674.857,,,
5_1_16-09-2013_4,5,1,4,1174.8589999999995,,,
4_0_18-09-2013_4,4,0,4,3828.3009999999986,,,
4_11_27-09-2013_8,4,11,8,1560.014,,,
4_4_22-09-2013_17,4,4,17,11055.049000000005,,,
6_2_26-09-2013_14,6,2,14,5525.585,,,
5_0_05-09-2013_3,5,0,3,337.60099999999994,,,
5_1_22-09-2013_1,5,1,1,891.1690000000001,,,
4_13_14-09-2013_4,4,13,4,11949.115000000002,,,
7_0_16-09-2013_23,7,0,23,6309.826,,,
4_10_13-09-2013_18,4,10,18,1153.2209999999993,,,
5_1_17-09-2013_10,5,1,10,1091.1520000000003,,,
8_2_05-09-2013_13,8,2,13,139.47599999999997,,,
4_12_05-09-2013_19,4,12,19,3710.552999999999,,,
5_0_26-09-2013_23,5,0,23,1730.7540000000006,,,
7_0_24-09-2013_9,7,0,9,793.1650000000003,,,
7_0_29-09-2013_21,7,0,21,5741.664999999997,,,
4_0_11-09-2013_14,4,0,14,610.4620000000001,,,
7_1_15-09-2013_13,7,1,13,0.0,,,
4_12_05-09-2013_17,4,12,17,1871.346,,,
6_2_10-09-2013_13,6,2,13,5146.248000000001,,,
8_0_03-09-2013_17,8,0,17,24686.71199999999,,,
